time,mass,momentum,energy,entropy,temperature,heat flux,4th moment,5th moment,6th moment,7th moment,L1 norm,L2 norm,L3 norm,Linfinity norm,minimum
2.4457399999919938,1.0000000003580625,6.598429452909561e-12,0.25994720423494594,2.8437416129601263,0.5172903459104298,-1.1261594721399771e-11,0.7991457583991005,-2.5031405676115325e-10,2.0443877577672662,-1.1448188365445911e-9,1.000000000427654,0.2672792588375596,0.185377616882551,0.13507247159788494,-4.341011649080773e-11
2.4507449999918043,1.000000000358821,6.610837574179385e-12,0.25994720425219336,2.8437406932364278,0.5173256270637699,-1.111897099695077e-11,0.7991802697474273,-2.5069709237149004e-10,2.0443887517053163,-1.1647430128399524e-9,1.0000000004310572,0.26727928683757224,0.1853771245123519,0.13507633485576437,-4.473096518733367e-11
2.455749999991615,1.0000000003595126,6.622594469414306e-12,0.25994720426920603,2.843739802574771,0.5173605803403537,-1.0967983613276405e-11,0.7992140602724931,-2.510270966720146e-10,2.044389235351265,-1.1844371928832354e-9,1.0000000004344307,0.26727931717939934,0.18537663915367225,0.13508019880600255,-4.6060790937513767e-11
2.4607549999914253,1.0000000003602723,6.633012618911696e-12,0.2599472042860207,2.843738940684739,0.5173952065750886,-1.0813466861845332e-11,0.7992471406410541,-2.513177187109814e-10,2.044389264765293,-1.2039352012343466e-9,1.0000000004380514,0.2672793495742184,0.1853761600901936,0.13508406314527097,-4.746504521508354e-11
2.465759999991236,1.000000000361023,6.645058232102952e-12,0.25994720430261936,2.8437381063397265,0.5174295066314446,-1.0649132786797345e-11,0.7992795215378673,-2.515521423365123e-10,2.044388895572869,-1.223183258077399e-9,1.0000000004416212,0.2672793845703215,0.18537568842424482,0.1350879276972346,-4.8835916873271075e-11
2.4707649999910464,1.0000000003617726,6.656173987771305e-12,0.2599472043190067,2.8437372996964543,0.5174634814012142,-1.0478182556033079e-11,0.7993112136634521,-2.517386718663985e-10,2.044388182953829,-1.2422054033729528e-9,1.0000000004454253,0.2672794214966882,0.18537522261343853,0.1350917921131414,-5.031911088463399e-11
2.475769999990857,1.0000000003625051,6.667228524980429e-12,0.2599472043351792,2.8437365196359785,0.5174971318040462,-1.029724056029861e-11,0.7993422277314892,-2.518646832910007e-10,2.044387181631813,-1.2609498087064012e-9,1.000000000449267,0.2672794608187069,0.18537476357856425,0.13509565620625932,-5.1818449693943146e-11
2.4807749999906674,1.0000000003632321,6.6768732232826925e-12,0.2599472043511409,2.8437357655045745,0.5175304587870672,-1.0110920030709952e-11,0.7993725744664234,-2.5194572190106795e-10,2.0443859458628433,-1.2794669218150947e-9,1.0000000004531444,0.26727950259593936,0.18537431135880936,0.13509951973191944,-5.332657137959109e-11
2.485779999990478,1.0000000003639693,6.687300844302499e-12,0.25994720436689756,2.843735036727519,0.5175634633244725,-9.9153088964723e-12,0.799402264601001,-2.519693743881007e-10,2.0443845294246583,-1.2977019249493012e-9,1.0000000004570817,0.267279546825504,0.18537386585852997,0.13510338244410094,-5.484899944381194e-11
2.4907849999902885,1.0000000003646843,6.699976007955538e-12,0.2599472043824433,2.843734333214944,0.5175961464170831,-9.710649127793632e-12,0.7994313088738053,-2.519400569108354e-10,2.0443829856073656,-1.3156752140389746e-9,1.0000000004612248,0.26727959308186205,0.18537342607745622,0.1351072440320004,-5.6475230871729246e-11
2.495789999990099,1.0000000003654255,6.7118473102365786e-12,0.2599472043977909,2.843733653585622,0.5176285090920044,-9.496146033280634e-12,0.7994597180269252,-2.518495920844502e-10,2.044381367202525,-1.3333419365889158e-9,1.0000000004653427,0.26727964208672605,0.18537299347522487,0.1351111043362517,-5.8066679635327115e-11
2.5007949999899095,1.0000000003661522,6.723523674661072e-12,0.25994720441293245,2.843732998097476,0.5176605524021317,-9.28176932285963e-12,0.7994875028035202,-2.5173321593744986e-10,2.0443797264943546,-1.3508296851157554e-9,1.0000000004696867,0.2672796931261026,0.18537256643751518,0.13511496304359397,-5.977359667229285e-11
2.50579999998972,1.0000000003668974,6.7343779122950925e-12,0.2599472044278787,2.8437323655291586,0.5176922774258217,-9.048281565397407e-12,0.7995146739454713,-2.5152418901597294e-10,2.044378115248861,-1.3678998984684079e-9,1.0000000004740652,0.2672797467944896,0.185372146147453,0.1351188199892662,-6.14962536844264e-11
2.5108049999895306,1.0000000003676224,6.745584859530547e-12,0.2599472044426199,2.843731755666707,0.517723685266396,-8.810140840809547e-12,0.7995412421909597,-2.5127215470810687e-10,2.0443765847048216,-1.38471429564661e-9,1.0000000004785605,0.26727980280436076,0.18537173190506898,0.13512267489044133,-6.328646538571021e-11
2.515809999989341,1.0000000003683651,6.7577488049186006e-12,0.2599472044571686,2.8437311677385364,0.5177547770518164,-8.561167462681229e-12,0.7995672182722818,-2.509588731080094e-10,2.04437518556545,-1.4012105702891197e-9,1.0000000004831366,0.26727986136861986,0.18537132407654128,0.13512652754472632,-6.509843336143184e-11
2.5208149999891516,1.0000000003690899,6.769641855617595e-12,0.2599472044715165,2.8437306014633,0.517785553934187,-8.307219709081373e-12,0.799592612913377,-2.506004961920841e-10,2.0443739679884474,-1.4174336361756634e-9,1.000000000487846,0.2672799222719807,0.1853709221194268,0.13513037767499333,-6.697783322480182e-11
2.525819999988962,1.0000000003697682,6.780284094457445e-12,0.2599472044856575,2.8437300561116094,0.5178160170893783,-8.043542069381682e-12,0.7996174368276613,-2.5018057832776894e-10,2.0443729815779097,-1.4333287827841042e-9,1.0000000004926004,0.2672799857046981,0.1853705263514063,0.13513422508614412,-6.889240771724956e-11
2.5308249999887726,1.0000000003704719,6.7915912609371526e-12,0.25994720449961306,2.8437295311007738,0.5178461677166672,-7.77371082510568e-12,0.7996417007158125,-2.4971338567086627e-10,2.0443722753756224,-1.448940440936311e-9,1.0000000004976062,0.2672800517340953,0.18537013682848782,0.13513806956783314,-7.083403518387469e-11
2.535829999988583,1.0000000003712357,6.80261377183054e-12,0.2599472045133926,2.8437290261223693,0.5178760070382408,-7.492515232849768e-12,0.7996654152634106,-2.491801475240315e-10,2.0443718978530905,-1.4641994809259842e-9,1.0000000005032492,0.26728012018983294,0.18536975310693485,0.13514191086646826,-7.283928625559975e-11
2.5408349999883937,1.0000000003719924,6.813602298068018e-12,0.2599472045269815,2.8437285400172363,0.5179055362987512,-7.206581246807357e-12,0.7996885911386793,-2.486021832728662e-10,2.044371896902921,-1.4791674847317894e-9,1.0000000005094343,0.26728019166266825,0.18536937634197387,0.13514574883950348,-7.480589342882489e-11
2.545839999988204,1.0000000003727245,6.823459742247512e-12,0.25994720454037595,2.843728073671047,0.5179347567649746,-6.9097916678782095e-12,0.7997112389903922,-2.479582156055893e-10,2.044372319831651,-1.493767233767384e-9,1.000000000516601,0.26728026493861734,0.18536900390437483,0.1351495830884152,-7.696285090074426e-11
2.5508449999880147,1.0000000003734326,6.834884615813702e-12,0.25994720455357745,2.843727625189632,0.5179636697253773,-6.609099487982608e-12,0.7997333694457303,-2.472733055098285e-10,2.0443732133519936,-1.508073570779785e-9,1.0000000005241645,0.2672803412788503,0.18536863835308412,0.1351534135027723,-7.907837199559617e-11
2.5558499999878252,1.0000000003741432,6.847309947098949e-12,0.25994720456659537,2.843727194925594,0.5179922764897077,-6.294510507777657e-12,0.7997549931080897,-2.46514379012065e-10,2.044374623575391,-1.5219778883913439e-9,1.000000000532834,0.2672804199519238,0.18536827807546524,0.1351572399216222,-8.12906564432777e-11
2.5608549999876358,1.0000000003748404,6.859697714167051e-12,0.2599472045794267,2.8437267819318506,0.518020578388534,-5.9746246798818856e-12,0.7997761205549248,-2.457093630663966e-10,2.044376596005224,-1.5355751733104467e-9,1.0000000005422034,0.26728050139318654,0.18536792389745402,0.13516106211660533,-8.35244812518508e-11
2.5658599999874463,1.0000000003755882,6.870396827881177e-12,0.2599472045920897,2.84372638598634,0.5180485767728964,-5.644454193187145e-12,0.7997967623357392,-2.4484030699146314e-10,2.0443791755298335,-1.5488021057449754e-9,1.0000000005523684,0.26728058539843913,0.1853675753117538,0.1351648798408599,-8.582086679043117e-11
2.570864999987257,1.0000000003763438,6.882745697502275e-12,0.2599472046045744,2.8437260062803933,0.5180762730137913,-5.307837318201613e-12,0.7998169289698784,-2.439217084812171e-10,2.0443824064158074,-1.5616929990944911e-9,1.0000000005634166,0.26728067229278285,0.18536723291098545,0.13516869294097666,-8.81259637054712e-11
